"Observer","Date","Month","Day","Year","TransectNumber","TimeInitial","TimeFinal","Location","Site","Zone","Country","DepthInitial","DepthFinal","DepthMax","MidTransDepth","Latitude","Longitude","Temperature","Visibility","Genusspecies","Abundance","NumberStipes","TransDistance","newdate"
"MarioRojo","8/4/09",8,4,2009,11,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,4,"Macrocystispyrifera",1,14,NA,2009-08-04
"MarioRojo","8/4/09",8,4,2009,11,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,4,"Macrocystispyrifera",1,3,NA,2009-08-04
"MarioRojo","8/4/09",8,4,2009,11,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,4,"Macrocystispyrifera",1,1,NA,2009-08-04
"MarioRojo","8/4/09",8,4,2009,11,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,4,"Macrocystispyrifera",1,2,NA,2009-08-04
"MarioRojo","8/4/09",8,4,2009,11,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,4,"Macrocystispyrifera",1,18,NA,2009-08-04
"MarioRojo","8/4/09",8,4,2009,11,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,4,"Macrocystispyrifera",1,48,NA,2009-08-04
"MarioRojo","8/4/09",8,4,2009,11,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,4,"Macrocystispyrifera",1,56,NA,2009-08-04
"MarioRojo","8/4/09",8,4,2009,11,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,4,"Macrocystispyrifera",1,10,NA,2009-08-04
"MarioRojo","8/4/09",8,4,2009,11,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,4,"Macrocystispyrifera",1,18,NA,2009-08-04
"MarioRojo","8/4/09",8,4,2009,11,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,4,"Macrocystispyrifera",1,2,NA,2009-08-04
"MarioRojo","8/4/09",8,4,2009,12,"11:00","11:05","Babencho","IslaNatividad","Fished","Mexico",9.4,9.7,9.7,9.6,27.86545,-115.1873,13,4,"Eiseniaarborea",136,NA,11,2009-08-04
"MarioRojo","8/4/09",8,4,2009,12,"11:00","11:05","Babencho","IslaNatividad","Fished","Mexico",9.4,9.7,9.7,9.6,27.86545,-115.1873,13,4,"Macrocystispyrifera",1,10,11,2009-08-04
"MarioRojo","8/4/09",8,4,2009,12,"11:00","11:05","Babencho","IslaNatividad","Fished","Mexico",9.4,9.7,9.7,9.6,27.86545,-115.1873,13,4,"Macrocystispyrifera",1,6,11,2009-08-04
"MarioRojo","8/4/09",8,4,2009,12,"11:00","11:05","Babencho","IslaNatividad","Fished","Mexico",9.4,9.7,9.7,9.6,27.86545,-115.1873,13,4,"Macrocystispyrifera",1,5,11,2009-08-04
"MarioRojo","8/4/09",8,4,2009,12,"11:00","11:05","Babencho","IslaNatividad","Fished","Mexico",9.4,9.7,9.7,9.6,27.86545,-115.1873,13,4,"Macrocystispyrifera",1,4,11,2009-08-04
"MarioRojo","8/4/09",8,4,2009,12,"11:00","11:05","Babencho","IslaNatividad","Fished","Mexico",9.4,9.7,9.7,9.6,27.86545,-115.1873,13,4,"Macrocystispyrifera",1,36,11,2009-08-04
"MarioRojo","8/4/09",8,4,2009,12,"11:00","11:05","Babencho","IslaNatividad","Fished","Mexico",9.4,9.7,9.7,9.6,27.86545,-115.1873,13,4,"Macrocystispyrifera",1,9,11,2009-08-04
"MarioRojo","8/4/09",8,4,2009,12,"11:00","11:05","Babencho","IslaNatividad","Fished","Mexico",9.4,9.7,9.7,9.6,27.86545,-115.1873,13,4,"Macrocystispyrifera",1,12,11,2009-08-04
"MarioRojo","8/4/09",8,4,2009,12,"11:00","11:05","Babencho","IslaNatividad","Fished","Mexico",9.4,9.7,9.7,9.6,27.86545,-115.1873,13,4,"Macrocystispyrifera",1,10,11,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Eiseniaarborea",7,NA,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Macrocystispyrifera",1,8,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Macrocystispyrifera",1,4,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Macrocystispyrifera",1,5,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Macrocystispyrifera",1,3,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Macrocystispyrifera",1,2,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Macrocystispyrifera",1,5,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Macrocystispyrifera",1,10,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Macrocystispyrifera",1,5,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Macrocystispyrifera",1,3,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Macrocystispyrifera",1,9,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Macrocystispyrifera",1,13,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Macrocystispyrifera",1,8,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Macrocystispyrifera",1,2,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Macrocystispyrifera",1,5,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Macrocystispyrifera",1,4,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Macrocystispyrifera",1,7,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,4,"11:28","11:35","Babencho","IslaNatividad","Fished","Mexico",9.4,9.7,9.7,9.6,27.86545,-115.1873,13,8,"Eiseniaarborea",94,NA,16,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,4,"11:28","11:35","Babencho","IslaNatividad","Fished","Mexico",9.4,9.7,9.7,9.6,27.86545,-115.1873,13,8,"Macrocystispyrifera",1,3,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,4,"11:28","11:35","Babencho","IslaNatividad","Fished","Mexico",9.4,9.7,9.7,9.6,27.86545,-115.1873,13,8,"Macrocystispyrifera",1,5,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,4,"11:28","11:35","Babencho","IslaNatividad","Fished","Mexico",9.4,9.7,9.7,9.6,27.86545,-115.1873,13,8,"Macrocystispyrifera",1,7,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,4,"11:28","11:35","Babencho","IslaNatividad","Fished","Mexico",9.4,9.7,9.7,9.6,27.86545,-115.1873,13,8,"Pterygophoracalifornica",1,NA,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,4,"11:28","11:35","Babencho","IslaNatividad","Fished","Mexico",9.4,9.7,9.7,9.6,27.86545,-115.1873,13,8,"Laminaria",2,NA,NA,2009-08-04
"ArturoHernandez","8/4/09",8,4,2009,3,"10:00","10:05","Babencho","IslaNatividad","Fished","Mexico",16.4,15.2,16.4,15.8,27.85879,-115.18975,13,8,"Laminaria",2,NA,NA,2009-08-04
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Eiseniaarborea",31,NA,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,6,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,8,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,15,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,2,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,5,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,8,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,4,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,11,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,1,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,8,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,1,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,2,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,4,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,11,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,2,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,2,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,20,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,11,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,1,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,7,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,4,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,9,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,4,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,2,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,4,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,12,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,2,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,3,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,4,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,1,"10:19","10:27","LaGuanera","IslaNatividad","Fished","Mexico",13,12.3,13,12.7,27.8783,-115.16908,13,10,"Macrocystispyrifera",1,9,20,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,2,"11:33","11:40","LaGuanera","IslaNatividad","Fished","Mexico",8,8,8,8,27.87848,-115.17294,14,10,"Eiseniaarborea",107,NA,14,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,2,"11:33","11:40","LaGuanera","IslaNatividad","Fished","Mexico",8,8,8,8,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,35,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,2,"11:33","11:40","LaGuanera","IslaNatividad","Fished","Mexico",8,8,8,8,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,14,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,2,"11:33","11:40","LaGuanera","IslaNatividad","Fished","Mexico",8,8,8,8,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,2,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,2,"11:33","11:40","LaGuanera","IslaNatividad","Fished","Mexico",8,8,8,8,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,1,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,2,"11:33","11:40","LaGuanera","IslaNatividad","Fished","Mexico",8,8,8,8,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,6,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,2,"11:33","11:40","LaGuanera","IslaNatividad","Fished","Mexico",8,8,8,8,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,18,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,2,"11:33","11:40","LaGuanera","IslaNatividad","Fished","Mexico",8,8,8,8,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,2,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,2,"11:33","11:40","LaGuanera","IslaNatividad","Fished","Mexico",8,8,8,8,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,7,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,2,"11:33","11:40","LaGuanera","IslaNatividad","Fished","Mexico",8,8,8,8,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,17,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,2,"11:33","11:40","LaGuanera","IslaNatividad","Fished","Mexico",8,8,8,8,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,6,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,2,"11:33","11:40","LaGuanera","IslaNatividad","Fished","Mexico",8,8,8,8,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,29,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,2,"11:33","11:40","LaGuanera","IslaNatividad","Fished","Mexico",8,8,8,8,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,4,NA,2009-08-05
"AbrahamMayoral","8/5/09",8,5,2009,2,"11:33","11:40","LaGuanera","IslaNatividad","Fished","Mexico",8,8,8,8,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,4,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Eiseniaarborea",21,NA,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,12,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,4,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,3,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,4,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,12,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,4,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,18,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,1,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,13,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,10,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,6,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,6,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,14,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,10,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,2,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,1,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,15,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,21,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,14,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,3,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,10,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,17,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,5,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,4,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,2,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,3,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,3,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,8,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,5,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,11,"10:00","10:07","LaGuanera","IslaNatividad","Fished","Mexico",15.5,15,15.5,15.3,27.8783,-115.16908,14,10,"Macrocystispyrifera",1,2,16,2009-08-05
"MarioRojo","8/5/09",8,5,2009,12,"11:00","11:09","LaGuanera","IslaNatividad","Fished","Mexico",10,10,10,10,27.87848,-115.17294,14,10,"Eiseniaarborea",63,NA,24,2009-08-05
"MarioRojo","8/5/09",8,5,2009,12,"11:00","11:09","LaGuanera","IslaNatividad","Fished","Mexico",10,10,10,10,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,13,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,12,"11:00","11:09","LaGuanera","IslaNatividad","Fished","Mexico",10,10,10,10,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,16,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,12,"11:00","11:09","LaGuanera","IslaNatividad","Fished","Mexico",10,10,10,10,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,11,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,12,"11:00","11:09","LaGuanera","IslaNatividad","Fished","Mexico",10,10,10,10,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,4,NA,2009-08-05
"MarioRojo","8/5/09",8,5,2009,12,"11:00","11:09","LaGuanera","IslaNatividad","Fished","Mexico",10,10,10,10,27.87848,-115.17294,14,10,"Macrocystispyrifera",1,1,NA,2009-08-05
