"Observer","Date","Month","Day","Year","TimeInitial","TimeFinal","TransectNumber","Location","Site","Zone","Country","DepthInitial","DepthFinal","DepthMax","Latitude","Longitude","Temperature","Visibility","SandSiltClay","Cobble","Boulder","Bedrock","Other","ReliefOne","ReliefTwo","ReliefThree","ReliefFour","NoOrg","BrownAlgae","OtherBrownAlgae","GreenAlgae","RedAlgae","ArticulatedCoralline","CrustoseCoralline","SessileInvertebrate","MobileInvertebrate","Gellidium","Seagrass","newdate"
"AlonsoGrosso","8/2/07",8,2,2007,"11:16","11:21",14,"LaGuanera","IslaNatividad","Fished","Mexico",11.6,12.6,12.6,27.87592,-115.16714,17,7,0,13,2,0,0,13,2,0,0,1,0,0,0,0,0,12,2,NA,0,0,0007-08-02
"MarioRojo","8/2/07",8,2,2007,"11:13","11:18",15,"LaGuanera","IslaNatividad","Fished","Mexico",10.8,12,12,27.87611,-115.16789,17,8,1,2,7,5,0,1,14,0,0,1,2,2,0,0,3,5,2,NA,0,0,0007-08-02
"AbrahamMayoral","7/20/07",7,20,2007,"10:39","10:44",1,"LaPlana","IslaNatividad","Reserve","Mexico",14.5,14.4,14.5,27.84672,-115.16088,14,10,0,10,1,4,0,9,6,0,0,0,0,0,0,0,3,9,3,NA,0,0,0007-07-20
"AbrahamMayoral","7/20/07",7,20,2007,"12:57","13:08",2,"LaPlana","IslaNatividad","Reserve","Mexico",6.6,6.4,6.6,27.84967,-115.16133,14,10,0,13,1,16,0,12,18,0,0,0,0,0,2,3,14,8,3,NA,0,0,0007-07-20
"AbrahamMayoral","7/21/07",7,21,2007,"10:06","10:11",3,"LaPlana","IslaNatividad","Reserve","Mexico",15.6,15.6,15.6,27.84625,-115.16886,15,5,1,8,1,5,0,10,5,0,0,1,0,0,0,4,3,6,1,NA,0,0,0007-07-21
"AbrahamMayoral","7/21/07",7,21,2007,"11:30","11:39",4,"LaPlana","IslaNatividad","Reserve","Mexico",6.4,7.7,7.7,27.84806,-115.1725,15,5,0,12,0,18,0,10,20,0,0,0,0,1,0,5,11,11,2,NA,0,0,0007-07-21
"AlonsoRamirez","7/20/07",7,20,2007,"10:38","10:43",5,"LaPlana","IslaNatividad","Reserve","Mexico",14.1,14.6,14.6,27.84672,-115.16088,14,10,1,7,2,5,0,11,4,0,0,1,0,0,0,1,7,6,0,NA,0,0,0007-07-20
"AlonsoRamirez","7/20/07",7,20,2007,"12:54","13:02",6,"LaPlana","IslaNatividad","Reserve","Mexico",4.6,5.9,5.9,27.84967,-115.16133,14,10,0,2,1,27,0,1,22,5,2,0,0,0,3,0,20,7,0,NA,0,0,0007-07-20
"AlonsoRamirez","7/21/07",7,21,2007,"10:00","10:06",7,"LaPlana","IslaNatividad","Reserve","Mexico",16,15.9,16,27.84625,-115.16886,NA,5,0,7,3,5,0,7,7,1,0,1,1,0,0,6,2,4,1,NA,0,0,0007-07-21
"AlonsoRamirez","7/21/07",7,21,2007,"11:28","11:38",8,"LaPlana","IslaNatividad","Reserve","Mexico",5.5,7.8,7.8,27.84806,-115.1725,NA,5,0,2,3,25,0,3,21,5,1,0,0,0,0,1,15,14,0,NA,0,0,0007-07-21
"AlonsoGrosso","7/20/07",7,20,2007,"10:51","11:01",9,"LaPlana","IslaNatividad","Reserve","Mexico",14.1,13.5,14.1,27.84548,-115.16125,14,10,0,2,1,12,0,2,13,0,0,2,2,0,0,0,4,5,2,NA,0,0,0007-07-20
"AlonsoGrosso","7/20/07",7,20,2007,"13:03","13:17",10,"LaPlana","IslaNatividad","Reserve","Mexico",3.6,6.9,6.9,27.85019,-115.16208,14,10,2,3,7,18,0,4,26,0,0,3,0,2,1,0,14,6,4,NA,0,0,0007-07-20
"AlonsoGrosso","7/21/07",7,21,2007,"10:06","10:12",11,"LaPlana","IslaNatividad","Reserve","Mexico",16.5,16.9,16.9,27.84589,-115.17039,15,5,0,7,0,8,0,6,9,0,0,6,1,0,0,0,1,5,2,NA,0,0,0007-07-21
"AlonsoGrosso","7/21/07",7,21,2007,"11:41","11:48",12,"LaPlana","IslaNatividad","Reserve","Mexico",11.21,11.9,11.9,27.84761,-115.172,15,5,0,2,0,13,0,1,12,2,0,1,0,0,0,0,2,4,8,NA,0,0,0007-07-21
"MarioRojo","7/20/07",7,20,2007,"11:00","11:07",13,"LaPlana","IslaNatividad","Reserve","Mexico",13.5,13,13.5,27.84548,-115.16125,14,5,3,3,1,8,0,4,10,1,0,4,2,0,1,0,4,2,2,NA,0,0,0007-07-20
"MarioRojo","7/20/07",7,20,2007,"13:09","13:14",14,"LaPlana","IslaNatividad","Reserve","Mexico",5,6.6,6.6,27.85019,-115.16208,14,5,8,0,5,17,0,7,20,3,0,5,2,1,5,0,12,2,3,NA,0,0,0007-07-20
"MarioRojo","7/21/07",7,21,2007,"10:10","10:17",15,"LaPlana","IslaNatividad","Reserve","Mexico",16.7,16.8,16.8,27.84589,-115.17039,14,4,8,7,10,5,0,10,20,0,0,9,1,0,0,2,9,7,2,NA,0,0,0007-07-21
"MarioRojo","7/21/07",7,21,2007,"11:45","11:53",16,"LaPlana","IslaNatividad","Reserve","Mexico",11.5,10.7,11.5,27.84761,-115.172,14,4,0,4,6,20,0,0,28,2,0,2,4,2,0,0,12,6,4,NA,0,0,0007-07-21
"AbrahamMayoral","8/2/07",8,2,2007,"10:00","10:03",17,"LaPlana","IslaNatividad","Reserve","Mexico",9.2,10.1,10.1,27.84792,-115.16233,16,4,6,5,0,4,0,13,2,0,0,6,0,0,0,1,1,4,2,NA,0,1,0007-08-02
"AlonsoGrosso","8/2/07",8,2,2007,"9:57","10:01",18,"LaPlana","IslaNatividad","Reserve","Mexico",9.2,10,10,27.84792,-115.16233,16,4,1,13,1,0,0,13,2,0,0,1,0,0,0,0,8,3,2,NA,0,1,0007-08-02
"MarioRojo","8/2/07",8,2,2007,"10:02","10:11",19,"LaPlana","IslaNatividad","Reserve","Mexico",8.5,7,8.5,27.848,-115.16186,17,7,1,1,10,18,0,0,23,7,0,1,5,1,0,0,12,5,3,NA,0,3,0007-08-02
"AbrahamMayoral","7/19/07",7,19,2007,"10:42","10:50",1,"PuntaPrieta","IslaNatividad","Reserve","Mexico",18.1,18.2,18.2,27.8915,-115.18631,13,8,0,0,9,9,0,2,9,7,0,0,3,1,0,4,2,3,1,NA,4,0,0007-07-19
"AbrahamMayoral","7/19/07",7,19,2007,"13:07","13:14",2,"PuntaPrieta","IslaNatividad","Reserve","Mexico",11.7,10.6,11.7,27.88811,-115.19136,13,8,0,6,3,6,0,7,8,0,0,0,0,0,0,3,5,2,4,NA,1,0,0007-07-19
"AlonsoRamirez","7/19/07",7,19,2007,"10:41","10:50",3,"PuntaPrieta","IslaNatividad","Reserve","Mexico",17.5,17.3,17.5,27.8915,-115.18631,13,8,2,11,0,17,0,17,13,0,0,2,1,1,1,6,3,16,0,NA,0,0,0007-07-19
"AlonsoRamirez","7/19/07",7,19,2007,"12:56","13:03",4,"PuntaPrieta","IslaNatividad","Reserve","Mexico",12.3,11.8,12.3,27.88811,-115.19136,13,8,0,8,1,6,0,11,4,0,0,0,0,0,0,2,4,8,1,NA,0,0,0007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,"10:51","10:55",5,"PuntaPrieta","IslaNatividad","Reserve","Mexico",18.9,19.1,19.1,27.89197,-115.18764,13,8,1,6,0,23,0,6,24,0,0,10,3,0,0,2,1,9,5,NA,0,0,0007-07-19
"AlonsoGrosso","7/19/07",7,19,2007,"13:10","13:22",6,"PuntaPrieta","IslaNatividad","Reserve","Mexico",10.8,10.2,10.8,27.88847,-115.19219,13,8,0,0,0,30,0,24,6,0,0,3,2,2,4,2,9,4,4,NA,0,0,0007-07-19
"MarioRojo","7/19/07",7,19,2007,"13:13","13:18",7,"PuntaPrieta","IslaNatividad","Reserve","Mexico",10,9.4,10,27.88847,-115.19219,13,5,1,1,0,13,0,1,14,0,0,1,2,0,1,0,5,6,0,NA,0,0,0007-07-19
"AbrahamMayoral","7/25/07",7,25,2007,"12:21","12:38",9,"PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6.1,6.1,27.88769,-115.19322,18,6,0,2,0,28,0,15,12,3,0,0,0,0,0,0,6,2,0,NA,14,8,0007-07-25
"AlonsoRamirez","7/25/07",7,25,2007,"12:20","12:28",10,"PuntaPrieta","IslaNatividad","Reserve","Mexico",6.3,5.7,6.3,27.88769,-115.19322,18,6,2,5,0,23,0,2,21,6,1,2,0,1,1,1,10,6,2,NA,4,3,0007-07-25
"AlonsoGrosso","7/25/07",7,25,2007,"12:38","12:42",11,"PuntaPrieta","IslaNatividad","Reserve","Mexico",6.8,5.3,6.8,27.8875,-115.1925,16,5,0,0,0,30,0,8,13,9,0,0,3,0,0,0,8,0,4,NA,5,10,0007-07-25
"MarioRojo","7/25/07",7,25,2007,"12:32","12:41",12,"PuntaPrieta","IslaNatividad","Reserve","Mexico",5.8,6.2,6.2,27.8875,-115.1925,15,6,1,2,4,23,0,1,22,7,0,4,5,1,1,12,1,1,0,NA,0,5,0007-07-25
"AbrahamMayoral","7/31/07",7,31,2007,"10:48","10:52",13,"PuntaPrieta","IslaNatividad","Reserve","Mexico",15.7,16,16,27.89167,-115.19064,17,6,1,6,0,8,0,5,10,0,0,1,0,0,0,0,1,7,6,NA,0,0,0007-07-31
"AlonsoRamirez","7/31/07",7,31,2007,"10:39","10:44",14,"PuntaPrieta","IslaNatividad","Reserve","Mexico",16.7,16.2,16.7,27.89167,-115.19064,17,6,1,1,0,13,0,1,14,0,0,1,0,0,0,2,4,8,0,NA,0,0,0007-07-31
"AlonsoGrosso","7/31/07",7,31,2007,"10:52","10:58",15,"PuntaPrieta","IslaNatividad","Reserve","Mexico",13.7,15,15,27.89191,-115.19125,17,6,0,4,0,11,0,0,15,0,0,0,0,0,0,0,1,7,7,NA,0,0,0007-07-31
"MarioRojo","7/31/07",7,31,2007,"11:00","11:04",16,"PuntaPrieta","IslaNatividad","Reserve","Mexico",16.2,15.4,16.2,27.89191,-115.19125,17,8,0,2,0,13,0,0,15,0,0,3,2,0,0,0,1,8,1,NA,0,0,0007-07-31
"MarioRojo","8/2/07",8,2,2007,"12:20","12:26",18,"PuntaPrieta","IslaNatividad","Reserve","Mexico",9,11.9,11.9,27.88875,-115.19277,18,8,1,2,1,26,0,2,23,5,0,2,4,4,1,10,3,4,0,NA,0,2,0007-08-02
"RoguerRomero","10/8/12",10,8,2012,"10:19","10:28",1,"PuntaBlancaprofundo","Magdalena","1","18.4",19,19,18.7,24.65252,-112.18105,24,NA,5,0,0,25,0,3,27,0,0,5,2,0,0,7,0,14,2,0,NA,0,0012-10-08
"CiprianoRomero","10/8/12",10,8,2012,"10:34","10:44",2,"PuntaBlancaprofundo","Magdalena","1","16",15,16,15.5,24.65487,-112.18131,24,NA,8,2,6,14,0,3,15,12,0,10,2,0,2,0,0,15,1,0,NA,0,0012-10-08
"RaulRomero","10/8/12",10,8,2012,"10:12","10:20",3,"PuntaBlancaprofundo","Magdalena","1","15.1",17.6,17.6,16.4,24.65307,-112.18046,24,NA,0,7,23,0,0,8,18,4,0,1,3,0,0,3,10,12,0,1,NA,0,0012-10-08
"OmarRangel","10/8/12",10,8,2012,"10:07","4:19",4,"PuntaBlancaprofundo","Magdalena","1","15.6",17,17,16.3,24.75653,-112.18046,24,NA,2,5,6,17,0,0,28,2,0,2,2,0,0,10,0,16,0,0,NA,0,0012-10-08
"LeonardoVazquez","10/8/12",10,8,2012,"10:30","10:40",5,"PuntaBlancaprofundo","Magdalena","1","15.6",15.1,15.6,15.4,24.6549,-112.18131,24,NA,0,0,2,28,0,12,18,0,0,7,8,2,0,3,0,8,2,0,NA,0,0012-10-08
"GustavoHinojosa","10/8/12",10,8,2012,"10:20","10:32",6,"PuntaBlancaprofundo","Magdalena","1","18",20,20,19,24.65252,-112.18105,24,NA,6,2,3,19,0,11,19,0,0,7,7,0,0,2,5,8,1,0,NA,0,0012-10-08
"ArturoHernandez","10/10/12",10,10,2012,"9:41","9:46",7,"PuntaBlancaprofundo","Magdalena","1","19",19.9,19.9,19.5,24.65294,-112.18159,26,6,1,6,23,0,0,5,25,0,0,1,2,1,0,4,2,15,5,0,NA,0,0012-10-10
"CiprianoRomero","10/10/12",10,10,2012,"9:43","10:02",8,"PuntaBlancaprofundo","Magdalena","1","19",20,20,19.5,24.65294,-112.18159,26,9,4,8,14,4,0,27,3,0,0,14,2,0,0,0,0,12,2,0,NA,0,0012-10-10
"RaulRomero","10/10/12",10,10,2012,"9:43","9:58",9,"PuntaBlancaprofundo","Magdalena","1","21",21,21,21,24.65137,-112.18235,24,4,0,4,25,1,0,4,25,1,0,2,0,1,15,0,12,0,0,0,NA,0,0012-10-10
"OmarRangel","10/10/12",10,10,2012,"9:37","9:46",10,"PuntaBlancaprofundo","Magdalena","1","19.6",21,21,20.3,24.65137,-112.18235,24,7,1,6,8,15,0,2,15,13,0,0,3,0,0,18,0,9,1,0,NA,0,0012-10-10
"LeonardoVazquez","10/10/12",10,10,2012,"10:00","10:07",11,"PuntaBlancaprofundo","Magdalena","1","17.3",18.3,18.3,17.8,24.65424,-112.18325,25,7,0,1,20,9,0,0,30,0,0,1,4,0,0,10,2,9,4,0,NA,0,0012-10-10
"GustavoHinojosa","10/10/12",10,10,2012,"9:55","10:09",12,"PuntaBlancaprofundo","Magdalena","1","19",18.6,19,18.8,24.65424,-112.18325,25,10,2,1,20,7,0,5,25,0,0,6,10,0,0,2,0,11,0,1,NA,0,0012-10-10
"NorbertoVelez","10/10/12",10,10,2012,"9:10","9:19",13,"PuntaBlancaprofundo","Magdalena","1","16.2",14.2,16.2,15.2,24.65344,-112.18284,27,10,0,0,5,25,0,0,0,30,0,1,0,0,3,13,4,7,2,0,NA,0,0012-10-10
"RoguerRomero","10/10/12",10,10,2012,"9:35","9:42",14,"PuntaBlancaprofundo","Magdalena","1","15.8",14.9,15.8,15.4,24.65344,-112.18284,25,10,0,0,29,1,0,0,30,0,0,0,9,0,0,13,0,8,0,0,NA,0,0012-10-10
"ArturoHernandez","10/10/12",10,10,2012,"11:03","11:07",1,"PuntaBlancasomero","Magdalena","1","6.7",7.8,7.8,7.3,24.65253,-112.17615,26,10,0,2,15,13,0,0,29,1,0,0,1,1,0,10,5,9,2,0,NA,2,0012-10-10
"CiprianoRomero","10/10/12",10,10,2012,"11:06","11:16",2,"PuntaBlancasomero","Magdalena","1","8",8,8,8,24.65253,-112.17615,26,10,7,4,13,6,0,0,26,4,0,13,0,0,0,0,0,0,5,7,NA,5,0012-10-10
"RaulRomero","10/10/12",10,10,2012,"11:03","11:07",3,"PuntaBlancasomero","Magdalena","1","6.7",7.8,7.8,7.3,24.65253,-112.17615,26,10,0,0,17,13,0,0,24,6,0,0,1,0,0,6,3,13,0,0,NA,7,0012-10-10
"OmarRangel","10/10/12",10,10,2012,"10:55","11:03",4,"PuntaBlancasomero","Magdalena","1","8.7",9.3,9.3,9,24.65225,-112.17236,26,10,3,0,7,20,0,1,28,1,0,3,3,0,0,14,0,7,0,0,NA,3,0012-10-10
"LeonardoVazquez","10/10/12",10,10,2012,"11:15","11:22",5,"PuntaBlancasomero","Magdalena","1","8.7",8,8.7,8.4,24.65505,-112.1774,26,8,0,1,1,28,0,0,25,5,0,0,17,0,0,8,0,1,4,0,NA,0,0012-10-10
"GustavoHinojosa","10/10/12",10,10,2012,"11:12","11:19",6,"PuntaBlancasomero","Magdalena","1","10.7",10.3,10.7,10.5,24.65505,-112.1774,26,8,5,0,0,25,0,13,15,2,0,6,5,0,0,6,1,11,1,0,NA,0,0012-10-10
"NorbertoVelez","10/10/12",10,10,2012,"11:09","11:18",7,"PuntaBlancasomero","Magdalena","1","7.3",6,7.3,6.7,24.65414,-112.17715,26,8,7,0,2,21,0,4,22,4,0,2,0,0,1,7,4,6,1,0,NA,9,0012-10-10
"RoguerRomero","10/10/12",10,10,2012,"10:56","11:04",8,"PuntaBlancasomero","Magdalena","1","9.7",9.1,9.7,9.4,24.65414,-112.17715,26,8,5,0,0,25,0,14,16,0,0,4,3,0,11,7,0,5,0,0,NA,0,0012-10-10
"ArturoHernandez","10/11/12",10,11,2012,"9:15","9:24",9,"PuntaBlancasomero","Magdalena","1","7.6",7,7.6,7.3,24.6553,-112.1764,26,9,0,0,2,28,0,0,28,2,0,0,0,4,0,7,0,6,1,0,NA,11,0012-10-11
"CiprianoRomero","10/11/12",10,11,2012,"10:34","10:39",10,"PuntaBlancasomero","Magdalena","1","7",8,8,7.5,24.6553,-112.1764,26,9,0,0,10,20,0,0,26,4,0,0,1,0,0,6,0,18,0,1,NA,4,0012-10-11
"RaulRomero","10/11/12",10,11,2012,"10:15","10:23",11,"PuntaBlancasomero","Magdalena","1","7.4",7.9,7.9,7.7,24.65525,-112.1762,26,9,0,0,8,22,0,0,28,2,0,0,0,0,0,11,0,12,0,0,NA,7,0012-10-11
"OmarRangel","10/11/12",10,11,2012,"10:13","10:21",12,"PuntaBlancasomero","Magdalena","1","8.1",8.4,8.4,8.3,24.65525,-112.1762,26,9,10,4,8,8,0,0,30,0,0,5,0,0,0,15,0,0,0,0,NA,10,0012-10-11
"RoguerRomero","10/8/12",10,8,2012,"11:51","11:58",1,"ElProgresista","Magdalena","1","6.5",5.8,6.5,6.2,24.65997,-112.18105,24,NA,0,0,0,30,0,10,28,0,0,0,10,0,0,9,0,11,0,0,NA,0,0012-10-08
"CiprianoRomero","10/8/12",10,8,2012,"10:34","10:44",2,"ElProgresista","Magdalena","1","10",10,10,10,24.6631,-112.17284,24,NA,7,3,13,7,0,0,12,18,0,10,2,0,0,5,0,12,0,0,NA,1,0012-10-08
"RaulRomero","10/8/12",10,8,2012,"10:34","10:44",3,"ElProgresista","Magdalena","1","5.8",6,6,5.9,24.66118,-112.17282,24,NA,0,0,3,27,0,0,2,21,7,0,2,6,6,4,0,12,0,0,NA,0,0012-10-08
"OmarRangel","10/8/12",10,8,2012,"11:49","11:59",4,"ElProgresista","Magdalena","1","6.2",5.3,6.2,5.8,24.66118,-112.17282,24,NA,0,0,2,28,0,0,21,9,0,1,6,0,0,12,0,5,0,6,NA,0,0012-10-08
"LeonardoVazquez","10/8/12",10,8,2012,"12:15","12:20",5,"ElProgresista","Magdalena","1","10.8",9,10.8,9.9,24.66331,-112.17284,24,NA,1,1,19,9,0,10,20,0,0,5,1,2,0,9,4,9,0,0,NA,0,0012-10-08
"GustavoHinojosa","10/8/12",10,8,2012,"12:13","12:27",6,"ElProgresista","Magdalena","1","6",6,6,6,24.65997,-112.17378,24,NA,0,0,21,9,0,0,29,1,0,0,8,0,0,7,10,4,0,1,NA,0,0012-10-08
"ArturoHernandez","10/9/12",10,9,2012,"10:37","10:45",7,"ElProgresista","Magdalena","1","6",7.3,7.3,6.7,24.66282,-112.17182,26,8,1,0,5,24,0,1,24,5,0,1,4,2,0,11,7,2,1,0,NA,2,0012-10-09
"CiprianoRomero","10/9/12",10,9,2012,"10:56","11:03",8,"ElProgresista","Magdalena","1","7",6,7,6.5,24.66282,-112.17182,26,7,8,3,5,14,0,0,28,2,0,10,2,0,0,10,0,8,0,0,NA,0,0012-10-09
"RaulRomero","10/9/12",10,9,2012,"10:30","10:36",9,"ElProgresista","Magdalena","1","8",8,8,8,24.66936,-112.1698,26,7,0,0,0,30,0,0,0,24,6,0,3,1,0,12,4,10,0,0,NA,0,0012-10-09
"OmarRangel","10/9/12",10,9,2012,"10:33","10:42",10,"ElProgresista","Magdalena","1","8.8",8.1,8.8,8.5,24.66936,-112.1698,26,7,0,1,4,25,0,0,10,18,2,0,9,0,0,18,3,0,0,0,NA,0,0012-10-09
"GustavoHinojosa","10/9/12",10,9,2012,"10:55","11:08",11,"ElProgresista","Magdalena","1","9.9",8,9.9,9,24.66001,-112.17645,26,7,0,0,0,30,0,0,30,0,0,0,5,0,0,12,6,7,0,0,NA,0,0012-10-09
"LeonardoVazquez","10/9/12",10,9,2012,"10:56","11:10",12,"ElProgresista","Magdalena","1","10",9.1,10,9.6,24.66001,-112.17645,26,7,1,4,17,5,3,2,28,0,0,5,1,1,0,13,0,9,1,0,NA,0,0012-10-09
"RoguerRomero","10/9/12",10,9,2012,"10:44","10:51",13,"ElProgresista","Magdalena","1","8.2",7,8.2,7.6,24.65961,-112.17523,26,7,0,0,0,30,0,0,23,7,0,0,4,0,5,13,0,8,0,0,NA,0,0012-10-09
"NorbertoVelez","10/9/12",10,9,2012,"11:19","11:27",14,"ElProgresista","Magdalena","1","7.3",6.2,7.3,6.8,24.65961,-112.17523,26,7,1,0,0,29,0,0,21,9,0,2,0,2,3,5,12,5,1,0,NA,0,0012-10-09
"ArturoHernandez","10/9/12",10,9,2012,"9:20","9:28",1,"Garropas","Magdalena","1","13.7",13.8,13.8,13.8,24.66245,-112.18239,24,11,0,0,0,0,30,10,20,0,0,0,6,2,0,9,5,7,1,0,NA,0,0012-10-09
"CiprianoRomero","10/9/12",10,9,2012,"9:37","9:42",2,"Garropas","Magdalena","1","13",14,14,13.5,24.66245,-112.18239,26,11,2,0,1,27,0,0,27,3,0,2,9,0,0,4,0,10,5,0,NA,0,0012-10-09
"RaulRomero","10/9/12",10,9,2012,"9:18","6:00",3,"Garropas","Magdalena","1","12",13,13,12.5,24.66104,-112.18169,28,9,0,2,28,0,0,22,8,0,0,0,5,0,0,21,0,4,0,0,NA,0,0012-10-09
"OmarRangel","10/9/12",10,9,2012,"9:20","9:26",4,"Garropas","Magdalena","1","12.7",13.1,13.1,12.9,24.66104,-112.18169,28,9,0,0,0,30,0,26,4,0,0,5,3,0,0,21,1,0,0,0,NA,0,0012-10-09
"GustavoHinojosa","10/9/12",10,9,2012,"9:25","9:31",5,"Garropas","Magdalena","1","16.4",16.3,16.4,16.4,24.65883,-112.18228,26,10,0,0,0,30,0,17,13,0,0,5,3,0,0,6,10,3,3,0,NA,0,0012-10-09
"LeonardoVazquez","10/9/12",10,9,2012,"9:28","9:36",6,"Garropas","Magdalena","1","17",18.2,18.2,17.6,24.65883,-112.18228,26,10,2,2,0,26,0,20,10,0,0,2,0,1,0,2,10,14,1,0,NA,0,0012-10-09
"RoguerRomero","10/9/12",10,9,2012,"9:19","9:28",7,"Garropas","Magdalena","1","15.2",14.6,15.2,14.9,24.66043,-112.1816,25,15,2,0,28,0,0,27,3,0,0,2,7,0,0,11,0,10,0,0,NA,0,0012-10-09
"NorbertoVelez","10/9/12",10,9,2012,"9:20","9:29",8,"Garropas","Magdalena","1","14.2",14.3,14.3,14.3,24.66043,-112.1816,25,12,0,0,0,30,0,20,10,0,0,0,0,0,7,6,14,3,0,0,NA,0,0012-10-09
"ArturoHernandez","10/11/12",10,11,2012,"9:21","9:29",9,"Garropas","Magdalena","1","20.2",20,20.2,20.1,24.66372,-112.18444,26,10,0,2,1,27,0,1,29,0,0,0,0,4,0,2,0,14,10,0,NA,0,0012-10-11
"CiprianoRomero","10/11/12",10,11,2012,"9:32","9:38",10,"Garropas","Magdalena","1","20.2",20,20.2,20.1,24.66372,-112.18444,24,10,0,2,1,27,0,11,10,9,0,8,2,1,0,2,0,17,0,0,NA,0,0012-10-11
"RaulRomero","10/11/12",10,11,2012,"9:25","9:34",11,"Garropas","Magdalena","1","19",20.1,20.1,19.6,24.66424,-112.18462,26,9,0,0,7,23,0,3,25,2,0,0,0,0,2,16,0,12,0,0,NA,0,0012-10-11
"OmarRangel","10/11/12",10,11,2012,"9:07","9:15",12,"Garropas","Magdalena","1","19.6",20.1,20.1,19.9,24.66424,-112.18462,26,9,0,4,5,21,0,0,30,0,0,0,0,0,0,19,0,11,0,0,NA,0,0012-10-11
"LeonardoVazquez","10/11/12",10,11,2012,"9:25","9:30",1,"LosCabitosprofundo","Magdalena","2","25.2",24.3,25.2,24.8,24.556,-112.10503,28,18,2,12,12,4,0,9,19,2,0,4,4,6,0,0,0,7,9,0,NA,0,0012-10-11
"NorbertoVelez","10/11/12",10,11,2012,"9:10","9:19",2,"LosCabitosprofundo","Magdalena","2","20.9",20.1,20.9,20.5,24.556,-112.10503,28,20,3,1,8,18,0,3,25,2,0,4,2,0,6,5,3,6,1,3,NA,0,0012-10-11
"RoguerRomero","10/11/12",10,11,2012,"9:26","9:34",3,"LosCabitosprofundo","Magdalena","2","22.2",21,22.2,21.6,24.556,-112.10503,25,30,5,1,8,16,0,16,14,0,0,6,4,0,2,11,0,7,0,0,NA,0,0012-10-11
"ArturoHernandez","10/13/12",10,13,2012,"9:50","9:54",4,"LosCabitosprofundo","Magdalena","2","22",21,22,21.5,24.55881,-112.10587,23,5,2,0,0,28,0,2,28,0,0,2,5,4,0,2,0,11,6,0,NA,0,0012-10-13
"CiprianoRomero","10/13/12",10,13,2012,"9:43","9:49",5,"LosCabitosprofundo","Magdalena","2","22",22,22,22,24.55881,-112.10587,24,7,6,2,3,19,0,4,26,0,0,11,3,0,0,2,0,11,3,0,NA,0,0012-10-13
"RaulRomero","10/13/12",10,13,2012,"9:15","9:23",6,"LosCabitosprofundo","Magdalena","2","19.6",19,19.6,19.3,24.55848,-112.10568,25,7,6,0,0,24,0,3,27,0,0,0,0,8,0,4,0,18,0,0,NA,0,0012-10-13
"OmarRangel","10/13/12",10,13,2012,"9:17","9:26",7,"LosCabitosprofundo","Magdalena","2","19.8",20.1,20.1,20,24.55848,-112.10568,25,8,4,0,0,26,0,0,27,3,0,0,6,13,0,0,2,9,0,0,NA,0,0012-10-13
"LeonardoVazquez","10/13/12",10,13,2012,"9:21","9:27",8,"LosCabitosprofundo","Magdalena","2","22",20,22,21,24.55754,-112.10553,24,8,4,3,2,20,1,2,24,0,0,7,0,2,0,6,2,6,7,0,NA,0,0012-10-13
"NorbertoVelez","10/13/12",10,13,2012,"9:09","9:18",9,"LosCabitosprofundo","Magdalena","2","17",19,19,18,24.55754,-112.10553,24,10,2,0,6,22,0,2,24,4,0,4,1,0,4,7,7,5,2,0,NA,0,0012-10-13
"RoguerRomero","10/13/12",10,13,2012,"9:14","9:21",10,"LosCabitosprofundo","Magdalena","2","21.3",20,21.3,20.7,24.55754,-112.10553,24,10,9,2,1,18,0,15,15,0,0,10,2,2,3,6,0,7,0,0,NA,0,0012-10-13
"LeonardoVazquez","10/11/12",10,11,2012,"10:50","10:55",1,"LosCabitossomero","Magdalena","2","6.8",8.3,8.3,7.6,24.558,-112.10324,25,10,0,8,4,18,0,1,27,2,0,6,1,0,0,11,1,5,4,0,NA,2,0012-10-11
"NorbertoVelez","10/11/12",10,11,2012,"10:09","10:20",2,"LosCabitossomero","Magdalena","2","6.8",8.3,8.3,7.6,24.558,-112.10324,25,10,0,0,0,30,0,0,17,13,0,3,0,0,7,9,4,6,0,1,NA,0,0012-10-11
"RoguerRomero","10/11/12",10,11,2012,"10:50","10:57",3,"LosCabitossomero","Magdalena","2","9.1",11.3,11.3,10.2,24.558,-112.10324,25,10,0,0,0,30,0,0,30,0,0,0,12,0,0,13,0,5,0,0,NA,0,0012-10-11
"ArturoHernandez","10/13/12",10,13,2012,"10:57","11:17",4,"LosCabitossomero","Magdalena","2","11.2",10,11.2,10.6,24.55757,-112.10316,23,5,1,2,5,22,0,0,15,9,6,1,1,1,0,12,0,10,5,0,NA,0,0012-10-13
"CiprianoRomero","10/13/12",10,13,2012,"10:50","10:56",5,"LosCabitossomero","Magdalena","2","11",11,11,11,24.55757,-112.10316,23,6,3,4,10,13,0,2,20,8,0,10,2,0,0,7,0,9,1,0,NA,1,0012-10-13
"RaulRomero","10/13/12",10,13,2012,"11:20","11:29",6,"LosCabitossomero","Magdalena","2","11.1",11.6,11.6,11.4,24.55819,-112.10318,25,3,2,1,2,25,0,0,9,21,0,0,0,5,0,14,0,6,0,0,NA,5,0012-10-13
