codigo,observador,fecha,A–o,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,no. transecto,sitio,sitio en extenso,tipo sitio,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),prof X (m),latitud (N),longitud (W),temperatura (¡F),temperatura (¡C),visibilidad (m),A,G,B,R,O,0,1,2,3,N,C,OC,V,R,CO,L,I,G,P,Total sustrato,Total relieve,Total Cobertura,direcci—n
INLAGU-310710-AZ-1-14-PCU,Alberto Zu–iga,7/31/10,2010,9:30,9:34,0:04,2,1,14,14,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,54.12,16.4,55.44,16.8,55.44,16.8,,,27.8791,-115.16701,60.8,16,8,1,6,4,2,2,9,5,1,0,1,2,1,0,0,0,11,0,0,0,15,15,15,330
INLAGU-310710-AZ-2-15-PCU,Alberto Zu–iga,7/31/10,2010,10:30,10:34,0:04,2,2,15,15,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,39.27,11.9,41.25,12.5,41.25,12.5,,,27.87721,-115.16885,60.8,16,8,0,6,4,3,2,8,7,0,0,0,6,0,0,0,3,6,0,0,0,15,15,15,330
INLAGU-310710-AH-1-16-PCU,Arturo Hernandez,7/31/10,2010,9:20,9:25,0:05,2,1,16,16,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,57.09,17.3,53.13,16.1,57.09,17.3,,,27.8802,-115.16986,60.8,16,6,0,8,4,3,0,0,15,0,0,0,0,1,0,1,9,4,0,0,0,15,15,15,150
INLAGU-310710-AH-2-17-PCU,Arturo Hernandez,7/31/10,2010,10:29,10:34,0:05,2,2,17,17,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,29.7,9,28.71,8.7,29.7,9,,,27.87852,-115.1708,60.8,16,6,0,5,8,2,0,0,15,0,0,0,1,0,0,0,4,10,0,0,0,15,15,15,150
INLAGU-310710-JH-1-18-PCU,Juan Hernandez,7/31/10,2010,9:33,9:41,0:08,2,1,18,18,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,48.84,14.8,48.18,14.6,48.84,14.8,,,27.8794,-115.16855,60.8,16,6,0,7,3,20,0,0,30,0,0,0,3,3,0,0,4,20,0,0,0,30,30,30,0
INLAGU-310710-JH-2-19-PCU,Juan Hernandez,7/31/10,2010,10:42,10:48,0:06,2,2,19,19,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,37.29,11.3,36.3,11,37.29,11.3,,,27.87907,-115.17099,60.8,16,6,0,13,5,12,0,0,30,0,0,0,5,0,0,0,3,22,0,0,0,30,30,30,0
INLAGU-310710-AG-1-20-PCU,Alonso Grosso,7/31/10,2010,9:33,9:41,0:08,2,1,20,20,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,48.84,14.8,48.18,14.6,48.84,14.8,,,27.8794,-115.16855,59,15,6,0,19,0,9,2,16,14,0,0,2,0,1,0,0,1,23,3,0,0,30,30,30,180
INLAGU-310710-AG-2-21-PCU,Alonso Grosso,7/31/10,2010,10:42,10:48,0:06,2,2,21,21,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,37.29,11.3,36.3,11,37.29,11.3,,,27.87907,-115.17099,59,15,6,0,15,0,14,1,13,17,0,0,1,0,0,0,0,2,26,1,0,0,30,30,30,180
INLAGU-310710-SM-1-22-PCU,Sergio Mendoza,7/31/10,2010,9:42,9:49,0:07,2,1,22,22,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,51.48,15.6,54.12,16.4,54.12,16.4,,,27.8802,-115.16986,60.8,16,8,1,16,5,5,3,0,30,0,0,4,2,2,0,0,2,20,0,0,0,30,30,30,330
INLAGU-310710-SM-1-23-PCU,Sergio Mendoza,7/31/10,2010,10:57,11:01,0:04,2,2,23,23,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,36.63,11.1,37.62,11.4,37.29,11.3,,,27.87852,-115.1708,60.8,16,8,2,11,14,3,0,0,30,0,0,4,2,0,0,0,2,22,0,0,0,30,30,30,330
INLAPL-270710-AM-2-1-PCU,Abraham Mayoral,7/27/10,2010,11:09,11:15,0:06,2,2,1,1,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,29.37,8.9,26.4,8,29.37,8.9,,,27.50856,-115.0979,53.6,12,10,0,4,0,11,0,0,14,1,0,0,0,0,0,2,9,4,0,0,0,15,15,15,30
INLAPL-270710-AR-1-2-PCU,Alonso Ramirez,7/27/10,2010,11:06,11:11,0:05,2,2,2,2,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,24.09,7.3,20.79,6.3,24.09,7.3,,,27.50856,-115.0979,53.6,12,10,0,0,4,11,0,0,13,2,0,0,0,0,0,0,9,6,0,0,0,15,15,15,30
INLAPL-270710-MR-2-3-PCU,Mario Rojo,7/27/10,2010,10:30,10:34,0:04,2,2,3,3,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,23.1,7,26.4,8,26.4,8,,,27.8486,-115.16142,53.6,12,8,0,3,6,6,0,0,15,0,0,0,0,0,0,0,6,6,2,0,1,15,15,15,180
INLAPL-270710-AZ-2-4-PCU,Alberto Zu–iga,7/27/10,2010,9:28,9:34,0:06,2,2,4,4,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,22.44,6.8,23.1,7,23.1,7,,,27.8486,-115.16142,53.6,12,8,1,2,6,3,3,6,7,2,0,1,0,1,0,1,4,7,1,0,0,15,15,15,180
INLAPL-270710-AH-2-5-PCU,Arturo Hernandez,7/27/10,2010,10:30,10:35,0:05,2,2,5,5,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,23.76,7.2,27.72,8.4,27.72,8.4,,,27.8486,-115.16142,53.6,12,8,0,3,5,7,0,0,14,1,0,1,1,0,0,0,8,3,2,0,0,15,15,15,180
INLAPL-270710-JH-2-6-PCU,Juan Hernandez,7/27/10,2010,11:03,11:15,0:12,2,2,6,6,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,26.4,8,31.35,9.5,31.35,9.5,,,27.84766,-115.16499,53.6,12,9,0,3,1,26,0,0,28,2,0,1,1,0,0,1,15,11,1,0,0,30,30,30,60
INLAPL-270710-AG-2-7-PCU,Alonso Grosso,7/27/10,2010,11:07,11:18,0:11,2,2,7,7,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,26.07,7.9,32.67,9.9,32.67,9.9,,,27.84766,-115.16499,53.6,12,8,0,5,1,22,2,0,23,7,0,2,0,2,0,0,8,12,6,0,0,30,30,30,60
INLAPL-270710-LV-2-8-PCU,Leonardo Vazquez,7/27/10,2010,11:07,11:13,0:06,2,2,8,8,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,40.26,12.2,60.39,18.3,60,18.3,,,27.84747,-115.1641,53.6,12,8,0,2,5,23,0,5,24,1,0,3,1,4,0,0,6,11,5,0,0,30,30,30,270
INLAPL-270710-SM-2-9-PCU,Sergio Mendoza,7/27/10,2010,10:59,11:07,0:08,2,2,9,9,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,30.03,9.1,45.54,13.8,45.54,13.8,,,27.84747,-115.1641,53.6,12,8,2,9,4,15,0,4,22,4,0,2,0,1,0,2,10,13,2,0,0,30,30,30,90
INLAPL-280710-AM-1-10-PCU,Abraham Mayoral,7/28/10,2010,9:25,9:30,0:05,2,1,10,10,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,51.48,15.6,52.8,16,52.8,16,,,27.84602,-115.16885,55.4,13,8,3,8,3,1,0,3,11,1,0,3,0,0,0,1,0,8,3,0,0,15,15,15,120
INLAPL-280710-AM-2-11-PCU,Abraham Mayoral,7/28/10,2010,10:30,10:36,0:06,2,2,11,11,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,23.76,7.2,21.78,6.6,23.76,7.2,,,27.84969,-115.17116,55.4,13,8,1,3,2,9,0,0,15,0,0,1,1,4,0,1,3,3,2,0,0,15,15,15,210
INLAPL-280710-AR-1-12-PCU,Alonso Ramirez,7/28/10,2010,9:23,9:29,0:06,2,1,12,12,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,53.13,16.1,54.12,16.4,54.12,16.4,,,27.84602,-115.16885,55.4,13,8,1,12,2,0,0,2,13,0,0,1,0,3,0,1,0,10,0,0,0,15,15,15,300
INLAPL-280710-AR-2-13-PCU,Alonso Ramirez,7/28/10,2010,10:26,10:32,0:06,2,2,13,13,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,25.74,7.8,20.79,6.3,25.74,7.8,,,27.84969,-115.17116,55.4,13,8,0,0,3,12,0,0,15,0,0,0,0,0,0,0,0,10,5,0,0,15,15,15,30
INLAPL-280710-MR-1-14-PCU,Mario Rojo,7/28/10,2010,9:25,9:30,0:05,2,1,14,14,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,53.13,16.1,52.8,16,53.13,16.1,,,27.84544,-115.17174,55.4,13,8,0,0,4,11,0,0,15,0,0,2,1,2,0,0,2,7,1,0,0,15,15,15,150
INLAPL-280710-MR-2-15-PCU,Mario Rojo,7/28/10,2010,10:26,10:31,0:05,2,2,15,15,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,19.8,6,19.8,6,19.8,6,,,27.85016,-115.17029,55.4,13,8,0,1,6,8,0,0,13,2,0,0,1,3,0,0,8,3,0,0,0,15,15,15,60
INLAPL-280710-AZ-1-16-PCU,Alberto Zu–iga,7/28/10,2010,9:25,9:31,0:06,2,1,16,16,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,52.47,15.9,56.1,17,56.1,17,,,27.84544,-115.17174,55.4,13,7,0,2,4,8,1,3,9,3,0,0,2,0,0,3,2,6,2,0,0,15,15,15,159
INLAPL-280710-AZ-2-17-PCU,Alberto Zu–iga,7/28/10,2010,10:26,10:32,0:06,2,2,17,17,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,19.14,5.8,23.1,7,23.1,7,,,27.85016,-115.17029,55.4,13,7,0,2,8,4,1,2,12,1,0,1,2,2,0,2,5,3,0,0,0,15,15,15,60
INLAPL-280710-AH-1-18-PCU,Arturo Hernandez,7/28/10,2010,9:25,9:31,0:06,2,1,18,18,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,16.83,5.1,16.5,5,16.83,5.1,,,27.85179,-115.16311,55.4,13,5,3,3,6,3,0,3,12,0,0,3,0,0,0,1,7,1,0,0,3,15,15,15,290
INLAPL-280710-AH-2-19-PCU,Arturo Hernandez,7/28/10,2010,10:26,10:34,0:08,2,2,19,19,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,16.5,5,11.55,3.5,16.5,5,,,27.8505,-115.16653,55.4,13,5,1,3,3,8,0,1,14,0,0,1,3,0,0,0,7,2,0,1,1,15,15,15,240
INLAPL-280710-JH-1-20-PCU,Juan Hernandez,7/28/10,2010,9:06,9:16,0:10,2,1,20,20,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,18.15,5.5,13.2,4,18.15,5.5,,,27.50989,-115.09886,55.4,13,6,3,3,1,23,0,3,26,1,0,2,0,5,0,5,13,2,0,0,3,30,30,30,0
INLAPL-280710-JH-2-21-PCU,Juan Hernandez,7/28/10,2010,10:18,10:30,0:12,2,2,21,21,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,16.53,5.01,16.73,5.07,16.73,5.07,,,27.85,-115.1672,55.4,13,6,1,0,3,26,0,1,29,0,0,1,0,0,0,8,8,4,1,0,8,30,30,30,200
INLAPL-280710-AG-1-22-PCU,Alonso Grosso,7/28/10,2010,9:10,9:22,0:12,2,1,22,22,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,19.8,6,10.56,3.2,19.8,6,,,27.50989,-115.09886,55.4,13,6,0,20,1,9,0,5,18,7,0,2,0,1,0,1,9,13,0,0,4,30,30,30,180
INLAPL-280710-AG-2-23-PCU,Alonso Grosso,7/28/10,2010,10:16,10:25,0:09,2,2,23,23,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,18.81,5.7,21.78,6.6,21.78,6.6,,,27.85,-115.1672,55.4,13,6,6,1,4,18,1,0,30,0,0,7,0,1,0,9,5,3,2,0,3,30,30,30,0
INLAPL-280710-SM-1-24-PCU,Sergio Mendoza,7/28/10,2010,9:18,9:26,0:08,2,1,24,24,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,16.83,5.1,15.84,4.8,16.83,5.1,,,27.85179,-115.16311,57.2,14,6,2,15,8,5,0,1,29,0,0,6,0,2,0,1,12,9,0,0,0,30,30,30,90
INLAPL-28710-SM-2-25-PCU,Sergio Mendoza,7/28/10,2010,10:24,10:32,0:08,2,2,25,25,La Plana/Las Cuevas,"La Plana, Isla Natividad Baja California Sur",1,16.83,5.1,11.88,3.6,16.83,5.1,,,27.8505,-115.16653,57.2,14,6,0,11,6,13,0,1,22,7,0,5,0,3,0,5,5,3,0,5,4,30,30,30,150
INPUPR-020810-AM-1-1-PCU,Abraham Mayoral,8/2/10,2010,10:02,10:07,0:05,2,1,1,1,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,63.69,19.3,66,20,66,20,,,27.89207,-115.18601,55.4,13,5,1,11,0,3,0,6,9,0,0,1,0,12,0,0,0,2,0,0,0,15,15,15,300
INPUPR-020810-AM-2-2-PCU,Abraham Mayoral,8/2/10,2010,11:56,12:00,0:04,2,2,2,2,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,57.75,17.5,54.78,16.6,57.75,17.5,,,27.8911,-115.18862,55.4,13,8,2,5,0,8,0,1,12,2,0,1,0,9,0,0,1,4,0,0,0,15,15,15,0
INPUPR-020810-AM-2-3-PCU,Abraham Mayoral,8/2/10,2010,13:14,13:20,0:06,2,3,3,3,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,29.37,8.9,25.41,7.7,29.37,8.9,,,27.88567,-115.18986,62.6,17,7,0,4,1,10,0,0,12,3,0,0,2,2,0,7,0,4,0,0,0,15,15,15,180
INPUPR-020810-AR-1-4-PCU,Alonso Ramirez,8/2/10,2010,10:07,10:13,0:06,2,1,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,66,20,68.31,20.7,68.31,20.7,,,27.89207,-115.18601,55.4,13,5,0,9,1,5,0,0,12,3,0,0,0,3,0,0,2,10,0,0,0,15,15,15,120
INPUPR-020810-AR-2-5-PCU,Alonso Ramirez,8/2/10,2010,11:54,12:00,0:06,2,2,5,5,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.45,16.5,58.74,17.8,58.74,17.8,,,27.8911,-115.18862,55.4,13,8,1,7,0,7,0,1,14,0,0,1,0,0,0,0,6,8,0,0,0,15,15,15,180
INPUPR-020810-AR-3-6-PCU,Alonso Ramirez,8/2/10,2010,13:10,13:16,0:06,2,3,6,6,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,27.39,8.3,29.37,8.9,29.37,8.9,,,27.88567,-115.18986,62.6,17,7,0,1,0,14,0,0,8,7,0,0,0,0,0,1,10,3,0,1,0,15,15,15,0
INPUPR-020810-AZ-1-7-PCU,Alberto Zu–iga,8/2/10,2010,10:05,10:11,0:06,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,53.46,16.2,61.38,18.6,61.38,18.6,,,27.89146,-115.186,57.2,14,7,1,0,6,7,1,2,10,3,0,1,5,0,0,2,1,6,0,0,0,15,15,15,270
INPUPR-020810-AZ-2-8-PCU,Alberto Zu–iga,8/2/10,2010,11:55,11:59,0:04,2,2,8,8,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,48.84,14.8,49.5,15,49.5,15,,,27.89014,-115.18919,57.2,14,7,0,5,4,4,2,6,9,0,0,0,3,0,0,0,3,8,1,0,0,15,15,15,270
INPUPR-020810-AZ-3-9-PCU,Alberto Zu–iga,8/2/10,2010,13:10,13:14,0:04,2,3,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,28.38,8.6,25.74,7.8,28.38,8.6,,,27.88641,-115.18996,57.2,14,7,3,1,2,9,0,4,11,0,0,3,5,0,0,5,0,2,0,0,0,15,15,15,270
INPUPR-020810-AH-1-10-PCU,Arturo Hernandez,8/2/10,2010,9:27,9:35,0:08,2,1,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,60.39,18.3,56.43,17.1,60.39,18.3,,,27.89146,-115.186,57.2,14,7,0,1,8,6,0,0,14,1,0,0,1,2,0,1,5,6,0,0,0,15,15,15,90
INPUPR-020810-AH-2-11-PCU,Arturo Hernandez,8/2/10,2010,10:35,10:40,0:05,2,2,11,11,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,51.81,15.7,49.17,14.9,51.81,15.7,,,27.89014,-115.18919,57.2,14,7,0,3,6,6,0,0,15,0,0,0,1,2,0,0,6,4,2,0,0,15,15,15,90
INPUPR-020810-AH-3-12-PCU,Arturo Hernandez,8/2/10,2010,12:27,12:35,0:08,2,3,12,12,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,26.4,8,27.06,8.2,27.06,8.2,,,27.88641,-115.18996,57.2,14,7,0,0,4,11,0,0,15,0,0,0,1,2,0,3,1,1,1,2,4,15,15,15,90
INPUPR-020810-JH-1-13-PCU,Juan Hernandez,8/2/10,2010,9:58,10:05,0:07,2,1,13,13,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,66,20,62.7,19,66,20,,,27.89216,-115.18748,57.2,14,4,0,4,0,26,0,0,30,0,0,0,5,4,0,0,3,17,1,0,0,30,30,30,270
INPUPR-020810-JH-2-14-PCU,Juan Hernandez,8/2/10,2010,11:07,11:13,0:06,2,2,14,14,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,49.5,15,51.15,15.5,51.15,15.5,,,27.89142,-115.19038,57.2,14,4,0,0,0,30,0,0,30,0,0,0,8,3,0,0,8,11,0,0,0,30,30,30,270
INPUPR-020810-AG-1-15-PCU,Alonso Grosso,8/2/10,2010,10:01,10:08,0:07,2,1,15,15,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,67.32,20.4,66,20,67.32,20.4,,,27.89216,-115.18748,57.2,14,3,0,5,2,23,0,1,29,0,0,0,2,3,0,0,4,21,0,0,0,30,30,30,90
INPUPR-020810-AG-2-16-PCU,Alonso Grosso,8/2/10,2010,11:11,11:18,0:07,2,2,16,16,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,46.2,14,55.44,16.8,55.44,16.8,,,27.89142,-115.19038,57.2,14,3,0,1,1,28,0,0,28,2,0,0,2,6,0,3,0,16,3,0,0,30,30,30,90
INPUPR-020810-LV-1-17-PCU,Leonardo Vazquez,8/2/10,2010,10:10,10:15,0:05,2,1,17,17,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,66,20,62.7,19,66,20,,,27.89216,-115.18855,57.2,14,8,0,13,2,15,0,10,20,0,0,3,1,4,0,2,2,17,1,0,0,30,30,30,120
INPUPR-020810-LV-2-18-PCU,Leonardo Vazquez,8/2/10,2010,11:28,11:34,0:06,2,2,18,18,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,41.58,12.6,49.5,15,41.58,12.6,,,27.89163,-115.19119,57.2,14,8,0,6,2,22,0,5,25,0,0,2,3,0,0,1,4,18,2,0,0,30,30,30,120
INPUPR-020810-SM-1-19-PCU,Sergio Mendoza,8/2/10,2010,10:10,10:15,0:05,2,1,19,19,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,66.66,20.2,64.68,19.6,66.66,20.2,,,27.89216,-115.18855,57.2,14,8,0,4,6,20,0,0,30,0,0,1,1,4,0,1,2,21,0,0,0,30,30,30,300
INPUPR-020810-SM-2-20-PCU,Sergio Mendoza,8/2/10,2010,11:28,11:34,0:06,2,2,20,20,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,47.19,14.3,49.17,14.9,49.17,14.9,,,27.89163,-115.19119,57.2,14,8,0,7,3,19,1,0,30,0,0,5,1,0,0,1,4,15,4,0,0,30,30,30,300
INPUPR-030810-AH-1-21-PCU,Arturo Hernandez,8/3/10,2010,9:23,9:29,0:06,2,1,21,21,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,30.03,9.1,23.43,7.1,30.03,9.1,,,27.88735,-115.19172,60.8,16,8,2,3,6,4,,2,12,1,,2,,1,,1,,5,1,4,1,15,15,15,120
INPUPR-030810-AH-2-22-PCU,Arturo Hernandez,8/4/10,2010,10:10,10:15,0:05,2,2,22,22,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,20.46,6.2,17.82,5.4,20.46,6.2,,,27.88735,-115.19172,60.8,16,8,1,1,6,7,,1,14,,,1,1,2,,1,2,1,,2,5,15,15,15,0
INPUPR-030810-AG-1-23-PCU,Alonso Grosso,8/5/10,2010,9:34,9:44,0:10,2,1,23,23,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,27.06,8.2,21.78,6.6,27.06,8.2,,,27.88735,-115.19172,60.8,16,8,,2,4,22,2,6,24,,,2,,,,7,6,6,,,9,30,30,30,270
INPUPR-030810-AG-1-24-PCU,Sergio Mendoza,8/6/10,2010,9:35,9:42,0:07,2,1,24,24,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,30.36,9.2,32.67,9.9,32.67,9.9,,,27.88735,-115.19172,60.8,16,8,2,4,3,21,,2,28,,,6,3,1,,4,10,6,,,,30,30,30,270
