codigo,observador,fecha,a–o,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,no. transecto,sitio,sitio en extenso,zona,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),prof X (m),latitud (N),longitud (W),temperatura (¡F),temperatura (¡C),visibilidad (m),especie,talla,sexo/categoria,direcci—n,comentarios,nt,biomasa
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Chromis atrilobata,10,,,,2.7,13.6475
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Epinephelus labriformis,30,,,,4,659.0916
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Halichoeres chierchae,10,,,,3.5,14.7120
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Halichoeres chierchae,10,,,,3.5,14.7120
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Halichoeres chierchae,10,,,,3.5,14.7120
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Halichoeres chierchae,10,,,,3.5,14.7120
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Halichoeres dispilus,6,,,,3.5,3.0704
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Halichoeres dispilus,6,,,,3.5,3.0704
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Holacanthus passer,30,,,,2.6,975.5095
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Holacanthus passer,30,,,,2.6,975.5095
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Holacanthus passer,30,,,,2.6,975.5095
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Ophioblennius steindachneri,10,,,,2.7,7.7543
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Ophioblennius steindachneri,8,,,,2.7,4.5603
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Ophioblennius steindachneri,20,,,,2.7,40.3362
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Ophioblennius steindachneri,10,,,,2.7,7.7543
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Ophioblennius steindachneri,10,,,,2.7,7.7543
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Paranthias colonus,6,,,,3.8,2.5109
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Prionurus punctatus,30,,,,2,989.4112
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Scarus perico,40,,,,2,1407.9481
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Scarus perico,40,,,,2,1407.9481
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Scarus perico,30,,,,2,586.2539
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Scarus perico,30,,,,2,586.2539
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,6,,,,2,6.4261
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,10,,,,2,28.4266
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,4,,,,2,1.9741
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,4,,,,2,1.9741
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,4,,,,2,1.9741
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,4,,,,2,1.9741
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,4,,,,2,1.9741
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,4,,,,2,1.9741
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,4,,,,2,1.9741
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,4,,,,2,1.9741
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes flavilatus,4,,,,2,1.9741
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes rectrifaenum,10,,,,2,21.5734
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes rectrifaenum,3,,,,2,0.5319
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes rectrifaenum,3,,,,2,0.5319
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Stegastes rectrifaenum,3,,,,2,0.5319
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Thalassoma lucasanum,8,,,,3.5,5.0128
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Halichoeres nicholsi,4,,,,3.5,0.8853
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Halichoeres nicholsi,4,,,,3.5,0.8853
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Halichoeres nicholsi,4,,,,3.5,0.8853
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Pseudobalistis naufragium,50,,,,3.4,3472.3677
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Pseudobalistis naufragium,50,,,,3.4,3472.3677
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
,Francisco Fernandez,11/19/10,2010,13:42,13:57,,,10,10,10,,,,,9.8,,7.1,,,,,,,,21,,Sphyraena barracuda,30,,,,4.5,184.5271
